Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Hist,RSI,BB_Mid,BB_Upper,BB_Lower,BB_Width,Daily_Return,Log_Return,Volatility_20d,Volume_MA20,Volume_Ratio,Target
2020-10-15,328.06036376953125,329.0680595564649,322.4888510812605,327.79872598788944,3727300,328.17333526611327,328.10505249023436,293.77590515136717,331.9704818304609,329.5437282822129,2.42675354824803,2.31409985570079,0.11265369254723989,55.997153036901025,328.17333526611327,342.8052624724399,313.54140805978665,0.08917194442054047,-0.012051450351961646,-0.012124657845254313,0.26127764270207476,2977010.0,1.2520280415584764,1
2020-10-16,328.8646545410156,334.2714619234109,328.6999480824661,329.44603581238755,3324600,328.3928024291992,328.2919451904297,293.95824813842773,331.49266224746935,329.4934265236057,1.9992357238636487,2.251127029333362,-0.25189130546971317,51.298235555625475,328.3928024291992,342.9224988409421,313.8631060174563,0.08848973731618548,0.0024516548181645614,0.002448654415458086,0.25724766792874587,2942940.0,1.1296866398907215,0
2020-10-19,321.3746032714844,330.70565240419734,320.1730741579874,329.5622880278906,2937600,328.5963424682617,328.3700732421875,294.1174047851562,329.9360377896255,328.89203220863374,1.0440055809917794,2.0097027396650455,-0.9656971586732661,46.50416063198083,328.5963424682617,342.57559776394277,314.6170871725806,0.08508466765439601,-0.022775482758963128,-0.023038850636740254,0.25805281445010997,2866520.0,1.0247966175013605,1
2020-10-20,321.42303466796875,326.34533267267597,321.3842680338372,322.70206746181,2677800,328.4413101196289,328.54866271972656,294.2729483032227,328.6263450016783,328.33877313154744,0.2875718701308756,1.6652765657582118,-1.3777046956273362,44.75521004360476,328.4413101196289,342.6771586899183,314.2054615493395,0.08668732057550413,0.0001507007585270781,0.0001506894043084797,0.24462969842510315,2831645.0,0.9456693900541912,1
2020-10-21,323.0702819824219,325.8802568134246,321.01606432286275,322.1691277528365,2725300,328.89029998779296,328.65063720703125,294.441643371582,327.7715660756389,327.9485145279085,-0.17694845226964162,1.2968315621526412,-1.4737800144222828,41.19684291444006,328.89029998779296,341.71709750518585,316.06350247040007,0.07800046105263042,0.005124857700863794,0.005111770312594395,0.21430058845012145,2823215.0,0.9653179088379737,1
2020-10-22,323.2446594238281,324.96940489343734,319.0296827580718,323.0217882560251,2256000,329.1699279785156,328.7737145996094,294.58568466186523,327.07511889843727,327.60008081649516,-0.5249619180578975,0.9324728661105336,-1.4574347841684312,45.15354998525955,329.1699279785156,341.18320363935754,317.15665231767366,0.07299133146589278,0.000539750794583238,0.0005396051815172674,0.21112722630386305,2750700.0,0.8201548696695387,0
2020-10-23,319.3785705566406,325.26985799759325,318.11893565020233,325.26985799759325,2945400,329.08349456787107,328.84734497070315,294.69109481811523,325.89103453816085,326.99108005650595,-1.1000455183450981,0.5259691892194073,-1.6260147075645053,36.61631596909175,329.08349456787107,341.36294741599147,316.80404171975067,0.07462819041863464,-0.011960255968586297,-0.012032355290900326,0.2124539730856978,2744095.0,1.0733593406933797,0
2020-10-26,308.18701171875,317.08204577542307,304.47591278870607,316.277823039346,5173300,328.117610168457,328.6853350830078,294.7305586242676,323.16733871978994,325.59818610556107,-2.4308473857711306,-0.0653941257787003,-2.3654532599924303,32.810988078067666,328.117610168457,343.5533194132338,312.68190092368025,0.09408644197336445,-0.035041671137750474,-0.03567036110170955,0.23213198971401527,2846635.0,1.8173387174681686,0
2020-10-27,307.2665100097656,309.6404708911968,302.66395572271506,309.000954536563,4314900,327.2102279663086,328.43852294921874,294.7459259033203,320.7210573797862,324.2402841725392,-3.5192267927529883,-0.7561606591735579,-2.7630661335794304,23.44548526314388,327.2102279663086,345.232046164883,309.1884097677342,0.11015436962704012,-0.0029868283671358187,-0.002991297840902563,0.23177524928817544,2928405.0,1.4734642236985662,0
2020-10-28,282.33526611328125,292.6256055232857,279.6415613909444,292.32523061171537,11518200,324.96240692138673,327.67818054199216,294.6586882019043,314.8155510310931,321.1362087607423,-6.320657729649213,-1.869060073268689,-4.451597656380524,13.555787144858257,324.96240692138673,351.93387234944856,297.9909414933249,0.16599744988094353,-0.08113882601684119,-0.08462023007973413,0.35946796913530155,3340055.0,3.4485060874746076,1
