Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Hist,RSI,BB_Mid,BB_Upper,BB_Lower,BB_Width,Daily_Return,Log_Return,Volatility_20d,Volume_MA20,Volume_Ratio,Target
2020-10-15,191.7586669921875,196.7075817980249,189.88480675808484,193.16165376725235,8885500,193.2409194946289,194.9747348022461,183.1884065246582,194.58897125466441,194.4425903297584,0.14638092490602617,0.0786032823448591,0.06777764256116707,54.07805941028911,193.2409194946289,199.30361187238492,187.1782271168729,0.06274750082551246,-0.013105640238407767,-0.01319227692680714,0.2176378387133493,6802965.0,1.3061216690075577,1
2020-10-16,192.44093322753906,194.73761616758327,191.62412989247028,192.18148581329066,6385900,193.12800827026368,195.0091372680664,183.2365648651123,194.2585038658759,194.29431943329772,-0.035815567421821015,0.05571951239152308,-0.09153507981334409,49.88392014394148,193.12800827026368,199.1603888782573,187.09562766227006,0.062470282399970614,0.003557942105320011,0.0035516276026318406,0.21378825054978842,6668055.0,0.9576855619817173,0
2020-10-19,189.27935791015625,193.21928032418722,188.82770776688395,193.0078689948677,7449600,193.1049430847168,195.02655700683593,183.27618476867676,193.49248141114978,193.9228408019539,-0.4303593908041137,-0.04149626824760427,-0.3888631225565094,45.62835632808012,193.1049430847168,199.19510818948055,187.01477797995307,0.06307622174220505,-0.016428808904416448,-0.016565258317122997,0.20186069614384655,6557735.0,1.1360019884914532,1
2020-10-20,189.98086547851562,191.86434437377164,189.02952908779693,189.83672804447178,7427000,192.96752471923827,195.049755859375,183.32127311706543,192.95223280612916,193.63084262984734,-0.6786098237181761,-0.16891897934171865,-0.5096908443764575,46.01050960124352,192.96752471923827,199.21537156999196,186.71967786848458,0.06475542306762873,0.003706202177061302,0.0036993511321266686,0.19372400026937564,6551930.0,1.1335591192213592,1
2020-10-21,190.68234252929688,192.59464874856232,190.10577817919116,190.10577817919116,6067200,193.11455001831055,195.0681771850586,183.37226013183593,192.60301891738573,193.41243521499175,-0.8094162976060204,-0.297018442994579,-0.5123978546114414,40.464967137554524,193.11455001831055,198.9707382125481,187.258361824073,0.06064989089307129,0.0036923563276458626,0.0036855563135969865,0.1695749222201165,6539760.0,0.9277404675400932,0
2020-10-22,190.25955200195312,191.97005132473203,188.11661104813376,191.55683290603028,4908200,193.2332290649414,195.05952850341797,183.40568550109865,192.2424855457807,193.1788883103222,-0.9364027645414978,-0.42489530730396285,-0.511507457237535,42.87462870520416,193.2332290649414,198.72834167459385,187.73811645528897,0.05687544151948785,-0.002217250542109306,-0.002219712281627888,0.16992049312793903,6291905.0,0.780081708163108,1
2020-10-23,190.2787628173828,192.0757592855798,188.36647106282456,191.9508303984123,5877200,193.26974487304688,195.06779235839844,183.43284606933594,191.9403743567964,192.9640641997341,-1.0236898429376993,-0.5446542144307102,-0.4790356285069891,37.595217962134356,193.26974487304688,198.67065763473815,187.8688321113556,0.05588989383971063,0.00010097162128031023,0.00010096652398927651,0.16715942114230922,6310960.0,0.9312687768580374,0
2020-10-26,185.53164672851562,188.7508381843063,183.2733959092926,188.34723871804366,12608700,192.9213981628418,194.99917938232423,183.43378402709962,190.95441626013783,192.41351475742164,-1.4590984972838044,-0.7275430710013291,-0.7315554262824753,34.71403923405258,192.9213981628418,199.3354188099671,186.50737751571648,0.0664936156196768,-0.02494821817515791,-0.02526469983061223,0.17933040932171831,6663130.0,1.8923088698554584,0
2020-10-27,182.63914489746094,186.13702127593305,181.83194604004728,185.46435556142166,8690400,192.47071075439453,194.81909606933593,183.41279876708984,189.67514374280293,191.6894873603875,-2.014343617584558,-0.9849031803179749,-1.029440437266583,25.30824062261668,192.47071075439453,200.35763041624642,184.58379109254264,0.08195449199453653,-0.01559034203629539,-0.015713149497816808,0.18578239226667856,6821975.0,1.2738832962595144,0
2020-10-28,173.80799865722656,177.48845960199424,172.33773806698719,176.79657054035033,17809500,191.5529983520508,194.47046173095703,183.34421424865724,187.23404449886812,190.36493264163482,-3.1308881427667075,-1.4141001728077214,-1.716787969958986,17.30250811082952,191.5529983520508,203.0405145510662,180.0654821530354,0.11994086542986672,-0.04835297627566337,-0.049561086343029595,0.24604505469820465,7254570.0,2.4549353028504792,1
