Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Hist,RSI,BB_Mid,BB_Upper,BB_Lower,BB_Width,Daily_Return,Log_Return,Volatility_20d,Volume_MA20,Volume_Ratio,Target
2025-03-04,57.0099983215332,60.20000076293945,54.85100173950195,58.494998931884766,12335700,69.54800033569336,64.05839981079102,46.358399848937985,65.3859095208536,66.1763733189841,-0.7904637981305029,1.254166144638013,-2.044629942768516,22.127892233858617,69.54800033569336,85.51202466086514,53.58397601052158,0.45907931926487716,-0.07840288136057283,-0.0816471155217137,1.0254970875330103,8453750.0,1.4591985805116072,1
2025-03-05,58.650001525878906,59.56999969482422,55.86000061035156,58.119998931884766,6352600,69.50400047302246,63.96459983825684,46.49014986038208,64.3496159831652,65.61886429727261,-1.269248314107415,0.7494832528889275,-2.018731566996342,26.99486806333158,69.50400047302246,85.58867868897605,53.41932225706887,0.46284179634226247,0.028766940056657697,0.0283609395143054,1.0304978442225687,8551755.0,0.7428416740189587,0
2025-03-06,52.63999938964844,58.525001525878906,52.45000076293945,57.04999923706055,6991800,68.99600048065186,63.757399826049806,46.5967498588562,62.54813650723953,64.65746689670786,-2.109330389468326,0.17772052441747682,-2.287050913885803,16.15855756458086,68.99600048065186,86.54709742252544,51.44490353877828,0.5087569372023334,-0.10247232702250819,-0.10811132569393758,1.072127026761396,8566010.0,0.8162259908638911,0
2025-03-07,51.970001220703125,53.2400016784668,47.7400016784668,52.78499984741211,11914900,68.507000541687,63.4839998626709,46.687449855804445,60.92073107854162,63.71765462441122,-2.7969235458695962,-0.4172082896399378,-2.3797152562296584,12.817208919078084,68.507000541687,87.40168081434007,49.612320269033944,0.5516131234254086,-0.012727928888940476,-0.012809622913275804,1.0717278764673346,8601940.0,1.3851410263266193,0
2025-03-10,46.400001525878906,49.779998779296875,44.15999984741211,49.380001068115234,9453900,67.0660005569458,63.11299995422363,46.754299869537356,58.68677268582428,62.434865506001415,-3.748092820177135,-1.0833851957473772,-2.6647076244297576,10.615047141472033,67.0660005569458,88.08187368393182,46.05012742995977,0.6267221230567172,-0.10717720923595664,-0.11336716039143117,0.7370197991992636,7638510.0,1.2376628426224485,1
2025-03-11,46.77000045776367,47.77000045776367,44.7599983215332,46.97999954223633,10154900,65.51700057983399,62.73039993286133,46.826749877929686,56.853423112276495,61.27450513205788,-4.421082019781387,-1.7509245605541794,-2.670157459227208,12.679619838151865,65.51700057983399,87.748839497881,43.28516166178699,0.6786586297080859,0.007974114649078379,0.007942489407813705,0.7162926694391234,7518235.0,1.3507026582701924,1
2025-03-12,48.810001373291016,50.7400016784668,47.119998931884766,49.45500183105469,8214100,64.05650081634522,62.369599990844726,46.917749881744385,55.615973613971036,60.35120855733441,-4.735234943363373,-2.3477866371160183,-2.387448306247355,17.701564512439546,64.05650081634522,86.66459142087587,41.44841021181458,0.705879662997819,0.04361772280437748,0.042693256509155696,0.7501564574814031,7503925.0,1.0946404714865887,0
2025-03-13,46.900001525878906,48.91999816894531,45.529998779296875,48.22999954223633,5719200,62.61850070953369,62.01480003356934,47.0038498878479,54.27505483118763,59.35482285130067,-5.079768020113036,-2.8941829137154222,-2.185585106397614,19.754132800007852,62.61850070953369,85.77105958680407,39.46594183226331,0.7394798219352893,-0.03913132132090591,-0.039917530047534976,0.75209882544493,7364480.0,0.7765925089076214,1
2025-03-14,50.08000183105469,50.41999816894531,48.32500076293945,48.33000183105469,6320900,61.158500862121585,61.763800048828124,47.104099893569945,53.629662061936415,58.667799072023186,-5.038137010086771,-3.3229737329896922,-1.715163277097079,27.75522152608073,61.158500862121585,83.55761321433687,38.7593885099063,0.7324938327939996,0.06780384225405811,0.06560405536747133,0.7796979891147292,7311585.0,0.8645047551249148,0
2025-03-17,47.959999084472656,48.060001373291016,42.189998626708984,46.5099983215332,29973300,59.5220006942749,61.505,47.19569989204407,52.75740621924968,57.874628702575,-5.117222483325321,-3.681823483056818,-1.4353990002685029,28.082200943536236,59.5220006942749,80.65979100621468,38.38421038233512,0.7102513378376042,-0.042332321666717965,-0.043254452284516874,0.7686159547520061,8497085.0,3.527480306481576,0
2025-03-18,43.70000076293945,47.04999923706055,43.400001525878906,46.81999969482422,10605200,57.6580005645752,61.128800048828126,47.270599899291994,51.363959225971186,56.824656262602005,-5.460697036630819,-4.037598193771618,-1.4230988428592006,24.06670724409659,57.6580005645752,77.3542691154075,37.96173201374289,0.6832102521062308,-0.08882398671505409,-0.09301919150980618,0.7933640695349439,8726840.0,1.2152394222880218,1
2025-03-19,47.709999084472656,48.369998931884766,44.33000183105469,44.33000183105469,10959000,56.22450065612793,60.753000030517576,47.362349891662596,50.80181151189449,56.14949647162946,-5.34768495973497,-4.299615546964289,-1.0480694127706807,33.07543857480873,56.22450065612793,74.28918186505997,38.159819447195886,0.6425910767768879,0.09176197371909312,0.08779288077847991,0.8936319156305427,8973115.0,1.221315005992902,1
2025-03-20,47.95000076293945,49.939998626708984,46.810001373291016,46.869998931884766,7514100,54.89150066375733,60.410200119018555,47.455749893188475,50.36307139667064,55.5421264191339,-5.17905502246326,-4.475503442064084,-0.7035515803991759,29.31563116716174,54.89150066375733,71.08105752794444,38.70194379957022,0.5898748137114214,0.005030427228511547,0.00501781690200002,0.8986211689892741,9000285.0,0.8348735623371927,1
2025-03-21,49.900001525878906,50.18000030517578,46.52199935913086,46.79999923706055,5966800,53.95900058746338,60.182400131225585,47.56119990348816,50.29182987808729,55.12419124185575,-4.832361363768456,-4.546875026404958,-0.2854863373634977,34.595573379746455,53.95900058746338,68.93935662106333,38.97864455386343,0.5552495735838526,0.04066737709932644,0.03986221609561488,0.8931968198102375,8966890.0,0.6654258053795686,1
2025-03-24,52.540000915527344,52.68000030517578,51.209999084472656,51.52000045776367,6161900,53.260500526428224,60.059800186157226,47.67319991111756,50.63770234538576,54.93276973620179,-4.29506739081603,-4.496513499287173,0.20144610847114297,43.89511490614919,53.260500526428224,67.03064703965863,39.49035401319781,0.5170866355789342,0.05290579777395976,0.05155376834652508,0.9218662839778576,8867695.0,0.6948705385108531,0
2025-03-25,50.93000030517578,53.470001220703125,50.36000061035156,52.869998931884766,7858100,52.60900058746338,59.97220016479492,47.77284991264343,50.68267126227653,54.63626829686653,-3.953597034590004,-4.38793020634774,0.43433317175773567,39.44778453489687,52.60900058746338,65.44926095298592,39.76874022194084,0.4881393002011276,-0.03064333045863643,-0.031122654794156848,0.9191388849973023,8894325.0,0.8834959370160187,0
2025-03-26,48.31999969482422,50.849998474121094,48.0,50.7599983215332,4970300,51.798000526428225,59.84480018615723,47.858499908447264,50.31918332882233,54.1683965485671,-3.849213219744776,-4.280186809027147,0.4309735892823712,43.490054769302795,51.798000526428225,63.46022652643411,40.13577452642234,0.4502963775235154,-0.05124682102321365,-0.05260659957774089,0.9276940387831307,8945725.0,0.5556061694272962,0
2025-03-27,47.380001068115234,48.14899826049805,45.79999923706055,47.880001068115234,4646400,51.08150062561035,59.68540023803711,47.94514991760254,49.8670014425597,53.665552438904,-3.7985509963443036,-4.183859646490578,0.3853086501462748,43.13901338131907,51.08150062561035,61.9106937160129,40.252307535207805,0.42399667033169325,-0.019453614086211823,-0.01964532603660763,0.9208539998461144,8936655.0,0.5199260797244607,0
2025-03-28,46.20000076293945,47.22999954223633,45.029998779296875,46.91999816894531,4959300,50.18400058746338,59.445200271606446,48.02394991874695,49.302847491848894,53.11254861105478,-3.809701119205883,-4.10902794103364,0.2993268218277567,49.65588308071576,50.18400058746338,59.291226844479176,41.076774330447584,0.3629533775866765,-0.024905029096123688,-0.02522040667269388,0.9016908128233723,8906935.0,0.5567908601555979,0
2025-03-31,45.189998626708984,45.70399856567383,42.400001525878906,44.189998626708984,4968300,49.35050048828125,59.18900024414062,48.08089991569519,48.670101512596595,52.525693056658795,-3.8555915440622,-4.0583406616393525,0.2027491175771523,47.340064667457355,49.35050048828125,56.87154589015649,41.82945508640601,0.3048011804322506,-0.02186151773920897,-0.022104021567614037,0.8987551437836617,8802035.0,0.5644490166194522,1
2025-04-01,45.5099983215332,46.619998931884766,44.099998474121094,44.439998626708984,3881500,48.77550048828125,58.93940017700195,48.12969990730286,48.18393179089453,52.006011965168014,-3.8220801742734807,-4.011088564166178,0.18900838989269708,44.10292591880613,48.77550048828125,55.55252263414544,41.998478342417066,0.2778863190749801,0.007081206119689654,0.0070562521133555435,0.868257354098661,8379325.0,0.4632234696708864,1
2025-04-02,47.75,48.75,44.20000076293945,44.45000076293945,5403200,48.23050041198731,58.75920021057129,48.20129990577698,48.11717305383384,51.69075181960002,-3.573578765766179,-3.9235866044861782,0.3500078387199994,51.501233342199704,48.23050041198731,53.16722673795266,43.293774086021955,0.20471387540231153,0.04921999035554636,0.048047021779463704,0.8832006551373867,8331855.0,0.6484990437303577,0
2025-04-03,38.90999984741211,43.81999969482422,37.733001708984375,43.189998626708984,17030300,47.544000434875485,58.40860023498535,48.241349906921386,46.700684868230496,50.744029451289805,-4.043344583059309,-3.9475382002008046,-0.09580638285850407,33.55902218442088,47.544000434875485,53.592330740388554,41.495670129362416,0.2544308535331566,-0.18513089324791399,-0.20472778385183688,1.035210953697581,8833780.0,1.927861006273645,0
2025-04-04,35.75,36.16999816894531,30.900999069213867,35.599998474121094,18898100,46.73300037384033,57.988400268554685,48.26604990959167,45.015964119271956,49.633360603046114,-4.617396483774158,-4.081509856915475,-0.5358866268586828,32.56212747865415,46.73300037384033,54.41237074103379,39.05363000664688,0.3286487195670033,-0.08121305216664709,-0.08470101393488579,1.063251091422701,9182940.0,2.0579574733146466,1
2025-04-07,37.56999969482422,40.08000183105469,32.31999969482422,32.709999084472656,17242700,46.2915002822876,57.625200271606445,48.30124990463257,43.87043113089538,48.7397783135482,-4.869347182652817,-4.239077322062943,-0.6302698605898733,40.58949891374252,46.2915002822876,54.99808231111831,37.58491825345689,0.37616331187097374,0.050909082372705416,0.04965558232300267,1.0316366354193935,9572380.0,1.8012970650977083,0
2025-04-08,36.45000076293945,41.119998931884766,35.61000061035156,40.244998931884766,11402500,45.77550029754639,57.25080032348633,48.33279991149902,42.72882645890217,47.82942442091052,-5.100597962008351,-4.4113814500520245,-0.6892165119563263,31.031002765269548,45.77550029754639,55.52362012872077,36.027380466372,0.42590991983966997,-0.029810991242543494,-0.030264372077228877,1.0324064539474367,9634760.0,1.1834752500321752,1
2025-04-09,44.29999923706055,45.54999923706055,36.5099983215332,36.880001068115234,15583400,45.55000019073486,56.98400032043457,48.40494990348816,42.970545347849615,47.56798551840311,-4.597440170553497,-4.44859319415232,-0.1488469764011775,45.10592459605027,45.55000019073486,55.21082332000347,35.889177061466256,0.4241854265121902,0.21536346528976158,0.19504318044318977,1.2973266225725466,10003225.0,1.5578375973748466,0
2025-04-10,40.7400016784668,42.72999954223633,39.119998931884766,42.20000076293945,9017800,45.24200019836426,56.619800338745115,48.4401499080658,42.627384783329184,47.062208937667094,-4.43482415433791,-4.445839386189438,0.011015231851527751,38.22622058306818,45.24200019836426,55.112113981832856,35.37188641489566,0.4363252614912218,-0.0803611200881359,-0.08377420783084182,1.321144637123629,10168155.0,0.8868668898143272,0
2025-04-11,40.4900016784668,40.939998626708984,38.33000183105469,40.77000045776367,9164800,44.76250019073486,56.18760040283203,48.47774991035462,42.29855661335035,46.57537877031893,-4.276822156968578,-4.412035940345266,0.1352137833766882,33.497672156898474,44.76250019073486,54.57460623600571,34.95039414546402,0.43840741707728814,-0.006136474955820592,-0.006155380500209441,1.2938170197409131,10310350.0,0.8888931995519066,1
2025-04-14,40.779998779296875,42.68000030517578,40.0099983215332,41.72999954223633,6144800,44.403500175476076,55.78180038452148,48.524599905014036,42.064932331188274,46.14609136357655,-4.081159032388278,-4.345860558753869,0.26470152636559074,35.57828499250827,44.403500175476076,54.24836490208494,34.558635448867214,0.44342741845590594,0.007162190387961953,0.007136663714511937,1.2880334681675751,9118925.0,0.6738513585757093,1
2025-04-15,41.59000015258789,41.970001220703125,40.52000045776367,40.52000045776367,4915100,44.29800014495849,55.41600036621094,48.58024991035462,41.99186584217283,45.80860312572554,-3.816737283552712,-4.240035903713638,0.4232986201609261,39.92213172486147,44.29800014495849,54.21953157260454,34.37646871731245,0.44794489119957276,0.01986271205339607,0.019668022211239443,1.2514503161268413,8834420.0,0.5563579725663937,0
2025-04-16,40.7599983215332,41.08000183105469,39.349998474121094,40.13999938964844,4914000,43.950500106811525,55.040600357055666,48.632999906539915,41.802347762074426,45.43463239948907,-3.6322846374146422,-4.118485650453839,0.4862010130391967,40.05408204717203,43.950500106811525,53.855685643908245,34.045314569714805,0.4507427907770996,-0.01995676431857485,-0.02015859024842109,1.205328790065525,8532170.0,0.5759378915328691,1
2025-04-17,42.099998474121094,42.7599983215332,40.650001525878906,40.720001220703125,4765100,43.657999992370605,54.62660034179687,48.69434989929199,41.848140179312374,45.18762247909144,-3.339482299779064,-3.962684980318884,0.6232026805398201,43.86961355084562,43.657999992370605,53.41022027339528,33.90577971134593,0.44675524681519596,0.03287537310520405,0.03234653726892133,1.2124720493862506,8394720.0,0.5676306059046639,0
2025-04-21,40.650001525878906,41.810001373291016,39.41999816894531,41.29999923706055,5179500,43.19549999237061,54.20460037231445,48.75069991111755,41.66381115570722,44.8515024084831,-3.1876912527758776,-3.807686234810283,0.6199949820344055,43.29988491727184,43.19549999237061,52.57139179361262,33.819608191128594,0.43411428518702305,-0.03444173398565564,-0.03504883091336517,1.2052828354208491,8355355.0,0.6199018473781186,1
2025-04-22,43.81999969482422,44.47999954223633,41.584999084472656,41.95000076293945,6223700,42.75949993133545,53.576600341796876,48.82489991188049,41.995532469417526,44.775094800063926,-2.7795623306463995,-3.6020614539775067,0.8224991233311072,47.699429623181985,42.75949993133545,51.054435353651556,34.46456450901934,0.38798093689759594,0.077982731856165,0.07509145367220155,1.2250734045085363,8358445.0,0.7446002216919535,1
2025-04-23,46.84000015258789,48.90999984741211,46.470001220703125,46.65999984741211,7622000,42.554999923706056,52.958400344848634,48.91634991645813,42.740835189905276,44.92805075210274,-2.1872155621974656,-3.319092275621499,1.1318767134240333,48.786990038359534,42.554999923706056,50.17609641231385,34.93390343509826,0.35817631311343623,0.06891831307156249,0.06664721478414032,1.2494961892669463,8346640.0,0.913181831251857,1
2025-04-24,48.20000076293945,49.16999816894531,47.2400016784668,47.29999923706055,7794100,42.54899997711182,52.362000427246095,49.01659992218018,43.58070681652592,45.170417419572125,-1.589710603046207,-2.9732159411064405,1.3835053380602336,65.46787155073396,42.54899997711182,50.15115164826046,34.94684830596318,0.35733632636433427,0.02903502574554162,0.028621494898016568,1.2393517825082656,8487830.0,0.9182676844376007,1
2025-04-25,49.09000015258789,50.16999816894531,47.7599983215332,48.64799880981445,4719400,42.63449993133545,51.830600357055665,49.12024991989136,44.4282904066893,45.460756881277,-1.0324664745877001,-2.585066047802693,1.5525995732149926,74.0273858527727,42.63449993133545,50.49934883822301,34.76965102444789,0.36894294149358897,0.01846471733528987,0.018296314293116584,1.2376465536232604,8491480.0,0.5557806177486139,1
2025-04-28,49.16999816894531,50.150001525878906,47.91999816894531,49.75,4703200,42.78299980163574,51.22840034484863,49.22524991035461,45.15778390857484,45.735515495178355,-0.5777315866035124,-2.1835991555628564,1.605867568959344,72.29055221358091,42.78299980163574,51.03398604396628,34.5320135593052,0.38571331045445195,0.0016296193951672588,0.0016282930062912104,1.2328161611045783,8478675.0,0.5547093148398777,1
2025-04-29,50.400001525878906,52.9900016784668,49.56999969482422,50.099998474121094,7375600,43.04349994659424,50.622600326538084,49.32919991493225,45.964278926621624,46.08103297893395,-0.11675405231232361,-1.7702301349127498,1.6534760826004262,76.69346396059109,43.04349994659424,51.91974905691944,34.167250836269034,0.41243156905634143,0.025015322406711782,0.024707561168115864,1.2300015545753633,8599040.0,0.8577236528728789,0
2025-04-30,49.7599983215332,50.20000076293945,46.47999954223633,47.65999984741211,6021600,43.25599994659424,49.998200225830075,49.43029990196228,46.54823575660802,46.3535489302376,0.19468682637042178,-1.3772467426561157,1.5719335690265375,64.42917445265542,43.25599994659424,52.57340474635742,33.938595146831055,0.43080288566981967,-0.012698475892249372,-0.012779790653020116,1.23226830331469,8706045.0,0.6916573484285918,0
2025-05-01,49.75,52.150001525878906,49.68000030517578,51.33000183105469,6100500,43.35599994659424,49.46560028076172,49.51854990959168,47.04081487097602,46.60513789836815,0.4356769726078724,-1.0146619996033182,1.4503389722111906,79.3103414042604,43.35599994659424,52.91625377691981,33.79574611626867,0.4410118019236948,-0.00020093090575679096,-0.00020095109507571913,1.2224359708128485,8740910.0,0.6979250444175721,1
2025-05-02,52.34000015258789,52.619998931884766,50.650001525878906,50.7599983215332,7570300,44.027499961853025,49.02020027160645,49.61294991493225,47.85607414507015,47.02994250979183,0.8261316352783226,-0.64650327262699,1.4726349079053125,83.45567218157184,44.027499961853025,54.14335256099267,33.91164736271338,0.4595242795027823,0.05206030457463107,0.05075043641271891,1.0038992506380282,8267910.0,0.915624383913226,0
2025-05-05,52.09000015258789,53.2599983215332,51.380001068115234,51.38999938964844,4896100,44.84449996948242,48.69100021362305,49.712049913406375,48.507447376995955,47.40476159444339,1.1026857825525624,-0.29666546159107954,1.399351244143642,82.00339587896164,44.84449996948242,54.78333262404885,34.90566731491599,0.4432575973120453,-0.004776461583323788,-0.004787905330907826,0.9396045139810357,7567810.0,0.6469639169059477,0
2025-05-06,51.0,51.810001373291016,50.400001525878906,51.04999923706055,5236300,45.515999984741214,48.38080017089844,49.81274991035461,48.89091701130427,47.67107555041055,1.2198414608937185,0.006635922905880082,1.2132055379878384,76.21169762521824,45.515999984741214,55.19680524717303,35.835194722309396,0.42538031750053656,-0.02092532442685624,-0.021147361962086983,0.9434064453787919,6967490.0,0.7515331920103222,1
2025-05-07,51.540000915527344,52.20000076293945,50.02799987792969,50.73500061035156,5366500,46.2704999923706,48.13240020751953,49.920649919509884,49.29846838118474,47.95766261449327,1.3408057666914672,0.2734698916629975,1.0673358750284696,80.5209589103531,46.2704999923706,55.30693262696006,37.23406735778114,0.3905915274777428,0.010588253245634283,0.0105325902633263,0.9276129464519375,6665690.0,0.8050929461166061,1
