Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Hist,RSI,BB_Mid,BB_Upper,BB_Lower,BB_Width,Daily_Return,Log_Return,Volatility_20d,Volume_MA20,Volume_Ratio,Target
2020-10-15,88.48399353027344,88.53618408790942,86.15272016398842,86.2049107216244,17171200,84.58353195190429,85.7767091369629,89.17189891815185,86.73124491856774,85.82511177498648,0.9061331435812576,0.37156506257204597,0.5345680810092117,74.81488277501902,84.58353195190429,90.68188705001407,78.48517685379451,0.14419722036619165,0.01496716301085832,0.014856260256982607,0.24272056243795562,17468520.0,0.9829796685695182,0
2020-10-16,88.30133819580078,89.01463805639928,87.61413361941476,88.21435170287785,13275000,84.76030197143555,85.8665510559082,89.02125408172607,86.97279773044974,86.00853595430605,0.9642617761436867,0.4901044052863741,0.4741573708573126,69.60492811057468,84.76030197143555,91.08179495570494,78.43880898716617,0.14916164377044677,-0.002064275437683172,-0.002066408990891115,0.24270514015746547,17126190.0,0.7751286187996279,0
2020-10-19,86.81385040283203,88.61449808164201,86.60507484830026,88.37962724195484,11725700,84.99370307922364,85.8897541809082,88.87098598480225,86.94834429543164,86.06818887641909,0.8801554190125529,0.56811460803161,0.31204081098094294,65.84681716230588,84.99370307922364,91.25314842417663,78.73425773427064,0.14729197853912757,-0.01684558607334319,-0.016989086810636565,0.22149936561781497,16293535.0,0.71965353129324,1
2020-10-20,87.3096694946289,88.52749355611834,87.09219996412817,87.25747229439122,11257100,85.29671440124511,85.90115447998046,88.72366146087647,87.00393278761584,86.16015040369389,0.8437823839219476,0.6232481632096776,0.22053422071227002,65.13835798570716,85.29671440124511,91.37715787888165,79.21627092360858,0.14257157547788915,0.005711290185796303,0.005695042601760786,0.21557166852065737,15893540.0,0.7082814778834671,0
2020-10-21,86.43978881835938,87.84898708691107,86.40499289811025,87.30096627543465,10730500,85.62216377258301,85.84034133911133,88.58191383361816,86.91714140773023,86.18086436033579,0.736277047394438,0.6458539400466297,0.09042310734780834,59.81284805330703,85.62216377258301,91.16645940972964,80.07786813543638,0.12950608564092295,-0.009963165377954386,-0.01001312985671816,0.20893708482509254,15432430.0,0.6953214756198473,1
2020-10-22,89.49308013916016,89.80623686867463,86.38761476867904,86.39631541023361,14837200,86.10372543334961,85.85576339721679,88.45095539093018,87.31343967410407,86.42621367728573,0.8872259968183442,0.6941283514009726,0.19309764541737162,65.20393350460989,86.10372543334961,91.19605150074027,81.01139936595895,0.11828352470840486,0.03532275312722977,0.034713216875999105,0.2355454588145149,15255965.0,0.972550736711837,1
2020-10-23,90.30205535888672,90.85877688545324,89.53656491901879,90.03239523601222,15087600,86.59082908630371,85.89719024658203,88.32192977905274,87.77322670253217,86.71331306110802,1.0599136414241457,0.7672854094056072,0.2926282320185385,63.06845596815089,86.59082908630371,91.2996889225449,81.88196925006253,0.108761167572329,0.009039528178811373,0.008998916202553733,0.2355969224880413,15345690.0,0.9831815969174407,0
2020-10-26,88.06645965576172,89.33648092386936,87.20528216891242,89.29299099953676,12410700,86.85023002624511,85.89321563720704,88.1875129699707,87.81833946456749,86.81354614219349,1.0047933223739989,0.8147869919992856,0.19000633037471326,58.131291699187344,86.85023002624511,91.26010761868854,82.44035243380169,0.10155131635485154,-0.024756863996506895,-0.025068468811892123,0.2429519363660739,14921520.0,0.8317316198349766,0
2020-10-27,86.40499877929688,87.78810186096393,86.25712108565517,87.43145526826079,10391700,87.06146469116212,85.90255340576172,88.0400159072876,87.60090243606432,86.78328337457152,0.8176190614927918,0.8153534058979869,0.0022656555948049606,49.00006227136105,87.06146469116212,90.89678477628539,83.22614460603884,0.08810603172663156,-0.018865989196786614,-0.019046222423210926,0.25220192613537684,14798695.0,0.702203809187229,0
2020-10-28,83.9780502319336,85.50903786817776,83.56920637708618,84.8131325871637,16389500,87.1117057800293,85.88731246948242,87.87362575531006,87.04354055850575,86.57548832696871,0.4680522315370439,0.7458931710257983,-0.27784093948875443,37.36743083398422,87.1117057800293,90.74240142452494,83.48101013553365,0.08335723912154173,-0.028088057191718807,-0.028490072444206573,0.2729878409985763,14798140.0,1.1075378392149284,1
